18272:17,302,654,76,616,58,8,866,84,29
18273:780,226,5767,731,3423,986,140,1884,2967,2241
18284:17,654,302,616,8,84,518,289,542,29
18306:17,302,58,616,29,84,8,650,542,76
18311:4194,229,32166,5103,931,4697,15289,6733,219,1825
18316:901,73150,2064,704,94176,1970,14918,20670,1302,38546
18322:4825,3307,6713,3786,1709,4444,10138,7358,11973,605
18334:17,302,654,76,616,58,8,866,84,29
18337:17,302,654,616,29,650,8,564,84,542
18360:17,302,654,616,76,8,58,84,138,508
18365:46338,5567,14675,25635,12776,27680,1446,4385,542,402
18384:17,302,58,654,8,650,76,84,29,518
18392:17,58,302,654,8,861,76,518,542,84
18394:58929,71859,19057,1446,38682,4982,51291,3494,18728,5331
18404:17,302,654,616,58,542,15,29,8,650
18405:17,8,518,508,616,1023,245,32,58,76
18411:974,22,1957,106,14152,9045,3842,3661,10466,7624
18416:111256,53371,24790,1326,1324,6599,47899,70240,7281,5480
18417:302,654,58,84,8,650,76,518,542,1102
18433:17,302,654,76,616,58,8,866,84,29
18491:81,780,3423,14059,3137,40012,2525,8511,550,3939
18496:168,719,463,984,8733,1013,1230,5488,1400,574
18505:17,616,58,76,654,302,101,542,8,15
18510:17,616,302,654,58,29,542,84,650,8
18525:17,302,654,76,616,58,8,866,84,29
18545:1410,17,616,8,2733,76,245,302,564,58
18561:24032,50463,1501,1205,46178,4453,12960,27179,3789,19337
18571:17,654,58,616,29,84,8,650,76,542
18616:302,654,58,84,616,8,29,650,1102,76
18639:866,361,238,358,901,409,190,999,500,813
18648:12611,262,32798,8384,1355,826,1164,2139,3484,11664
18657:999,500,238,925,13302,1164,2266,409,254,9618
18663:17,224,302,616,654,58,650,182,236,76
18666:866,361,238,358,901,190,2139,262,500,409
18686:866,361,238,358,2139,190,500,901,262,409
18690:2510,1397,4889,603,9054,13341,306,17316,7926,14268
18697:17567,3672,3372,85712,5744,21087,26824,9289,116003,28426
18698:64061,55785,34806,1077,73814,9069,32543,81925,10592,13733
18707:17,302,654,76,616,58,8,866,84,29
18709:6545,154,3105,9043,14444,347,1787,11223,2069,6901
18711:17,302,654,76,616,58,8,866,84,29
18712:2523,38152,59616,5103,15289,40093,17990,68735,41939,44272
18713:17,302,654,76,616,58,8,866,84,29
18766:654,58,84,616,29,8,1102,76,650,354
18810:17,302,29,84,8,518,650,76,15,101
18815:17,302,616,518,508,654,58,8,76,1382
18823:17,4032,58,302,654,8,224,616,138,4288
18827:1787,2600,13060,61242,20587,88540,7011,3105,86456,30539
18836:17,302,654,616,58,8,84,76,542,29
18845:17,616,302,654,58,15,542,8,518,564
18852:3672,3372,8321,9289,17646,26312,26567,19871,27296,25662
18885:1966,1007,4372,2579,4339,30422,774,14109,117,13051
18887:709,23490,17,302,654,76,616,58,8,866
18901:654,58,616,84,29,8,1102,76,650,518
18944:10118,98498,92508,17326,1709,37715,9077,44283,6727,495
18965:82547,109033,101347,5328,28209,33912,59514,50319,58680,111327
18999:194,193,101,6,6759,616,409,84,2302,518
19001:302,654,616,58,84,8,29,76,354,1102
19006:17,302,654,76,616,58,8,866,84,29
19010:17,654,58,616,84,8,1102,76,650,354
19019:17,302,654,58,616,84,70,8,76,29
19022:780,226,5767,986,3137,140,731,1749,2967,1884
19025:17,302,654,76,616,58,8,866,84,29
19030:17,302,654,76,616,58,8,866,84,29
19032:719,168,1205,481,4453,1326,1460,5738,696,1682
19043:17,302,654,76,616,58,8,866,84,29
19046:9383,74069,110825,97380,25787,53924,17,302,654,76
19048:17,616,654,76,302,650,58,138,1196,84
19049:970,245,4487,17,899,353,496,10046,9490,2824
19050:17,302,654,76,616,58,8,866,84,29
19051:17,654,58,616,29,84,8,650,76,1102
19062:17,616,654,518,302,289,58,3017,902,70
19065:121315,1460,984,719,399,2153,13312,7838,5480,1682
19069:10660,6707,3392,101769,3307,24145,14500,710,10316,3093
19070:17,302,654,76,616,58,8,866,84,29
19094:3789,2068,100700,1147,19106,87430,1682,719,14754,75541
19095:17,616,302,58,1023,15,6,650,245,364
19096:2139,813,361,999,1039,2008,262,866,358,500
19097:9043,1546,19626,11887,14237,6545,347,19376,26036,14885
19102:654,58,84,29,8,76,518,1102,542,354
19129:17,302,654,76,616,58,8,866,84,29
19130:17,616,654,302,58,564,84,8,76,518
19144:4444,3307,6379,3659,8166,605,7422,13488,36026,11377
19148:8322,24933,9674,13077,16965,30815,6856,51232,31597,11072
19156:55084,87246,32514,1542,5375,7048,1598,22722,8,1460
19163:10041,1527,2880,1712,6434,8848,12990,6266,4568,7831
19165:17,84,302,8,654,518,1102,2950,542,787
19174:6040,14785,16474,708,1220,10274,3736,236,30286,18131
19176:1460,7188,1205,2318,108038,3789,87429,8676,481,96274
19178:885,31315,19829,1546,7056,33572,62489,74038,32623,3112
19184:17,302,654,76,616,58,8,866,84,29
19185:8621,114574,95749,92719,1830,103708,3361,117844,108882,80258
19198:168,719,984,5480,1326,8860,463,661,574,1528
19199:17,8,508,84,542,302,518,245,616,787
19240:1119,17,58,2935,891,245,542,616,8,518
19241:302,654,616,58,84,8,29,518,76,1102
19243:17,302,654,616,58,76,70,564,542,650
19244:4320,4697,11188,54563,8178,398,5375,16800,2292,37386
19246:302,654,616,58,84,8,29,76,354,518
19259:44253,76009,746,121206,57646,1765,100192,113052,23200,78321
19262:168,661,719,8860,135,2103,11255,984,1740,1400
19265:17,654,616,302,58,29,1550,84,8,285
19276:17,302,654,58,616,29,76,650,84,15
19277:157,3196,197,8069,10541,14793,5627,465,27094,13049
19304:17,302,654,76,616,58,8,866,84,29
19307:2139,5097,361,500,866,238,262,4880,358,409
19308:302,654,84,616,58,8,29,354,650,518
19309:17,302,84,654,354,8,245,70,616,76
19320:17,302,616,654,58,76,8,84,564,15
19328:8322,24933,9674,13077,16965,30815,6856,51232,31597,11072
19343:61118,93612,17,302,654,76,616,58,8,866
19354:10684,347,32837,61859,5775,3095,67196,94838,1697,32126
19355:7011,60919,347,42089,15877,45880,36223,14885,52908,32242
19356:59903,4731,111200,30606,63060,377,17,302,654,76
19357:84430,16424,87916,2405,12022,12586,641,63933,13926,58031
19400:302,654,58,84,8,29,76,650,518,1102
19405:10333,54903,12009,17,302,654,76,616,58,8
19410:5145,12582,13894,51138,44680,26293,19065,51191,48654,1526
19422:6901,6545,154,2312,2600,9043,347,3105,1787,3847
19433:24380,68645,656,535,52732,17,302,654,76,616
19434:154,6545,1546,347,1787,3112,14885,11887,6901,14237
19443:17,302,654,76,616,58,8,866,84,29
19444:2139,238,358,262,385,901,866,500,826,730
19446:17,616,8,302,58,654,564,76,518,650
19447:17,654,302,616,542,8,58,564,76,15
19448:8783,4146,10692,5357,16658,6117,28389,2354,2857,8129
19452:17,302,654,616,58,84,8,518,650,76
19462:17,245,302,616,8,654,84,518,58,2030
19463:17,302,654,76,616,58,8,866,84,29
19467:302,654,84,58,616,8,29,1102,354,76
19468:654,58,616,84,29,8,354,1102,564,518
19475:481,1147,1682,1326,1400,297,1205,1460,3955,719
19476:11538,603,59321,13443,65620,81306,78721,77371,14025,68887
19482:17,302,616,654,58,8,518,15,564,84
19498:17,302,654,76,616,58,8,866,84,29
19503:17,302,654,76,616,58,8,866,84,29
19517:302,654,58,616,84,8,29,518,76,354
19528:81,780,5767,226,9790,731,3739,14174,22689,986
19541:262,5663,8060,37269,84171,25922,866,361,2139,4880
19544:1405,21366,902,327,364,1086,3965,12495,29,518
19549:17,302,58,616,654,542,554,15,76,364
19554:17,302,654,58,518,1102,76,542,650,29
19582:17,302,654,76,616,58,8,866,84,29
19583:17510,15315,37056,416,1326,31273,13980,118243,27459,2582
19626:302,654,84,58,616,8,29,76,1102,650
19646:5117,199,2714,9154,11803,18194,107529,10046,51782,8055
19680:17,302,654,76,616,58,8,866,84,29
19682:409,190,999,358,901,262,866,3730,1832,813
19692:17,302,8,84,654,518,616,58,508,65
19705:73512,18496,1220,96844,32217,47258,12878,114,45390,22753
19707:1276,4194,15686,931,913,219,4697,3897,230,3476
19757:409,2139,358,901,500,866,190,999,361,5663
19759:719,984,1326,5480,5738,463,661,2318,2153,8860
19763:19065,17,302,654,76,616,58,8,866,84
19764:17,302,58,616,29,84,8,289,1102,518
19768:3526,103858,17,302,654,76,616,58,8,866
19774:226,81,3599,780,986,140,5767,2967,1884,731
19781:17,302,654,84,58,616,29,8,138,1102
19788:302,17,58,616,654,650,29,84,15,542
19814:17,302,654,76,616,58,8,866,84,29
19832:790,21813,17,8,891,650,10408,908,27340,542
19847:17,302,58,616,29,84,8,76,650,70
19852:17,302,654,76,616,58,8,866,84,29
19881:23170,66019,13597,55792,92840,4364,57443,48607,109605,4107
19882:866,361,238,358,190,409,2139,999,901,262
19887:17,302,654,76,616,58,8,866,84,29
19893:17,302,616,654,58,76,650,8,518,29
19950:34806,8,84,1508,101,787,31488,21311,1077,3039
19965:6874,103,650,209,29,302,902,6,966,59343
19983:17,302,654,76,616,58,8,866,84,29
19985:17,302,58,616,29,76,84,8,542,1102
19996:302,654,84,58,616,8,29,1102,354,76
20059:17,654,302,58,616,84,8,76,354,29
20067:14748,14439,68854,92846,23057,25486,352,30916,21628,89944
20073:2139,361,866,358,813,500,238,999,262,254
20074:4268,21438,245,518,131,119,2302,5157,103,9572
20075:70,2935,1152,138,654,736,1119,1795,518,496
20094:931,1825,24835,230,1446,2021,7910,2939,7048,1276
20095:1709,3307,4444,605,1352,6379,7422,4825,7358,3659
20115:17,302,654,76,616,58,8,866,84,29
20116:17,302,654,76,616,58,8,866,84,29
20120:28915,146,155,1874,5471,1987,9067,28,525,2032
20125:17,302,654,76,616,58,8,866,84,29
20160:168,719,297,5738,2068,1326,3789,1528,352,5480
20161:866,361,238,190,358,901,2139,500,262,409
20166:17,302,654,616,58,15,29,518,542,564
20183:1592,26722,2547,2123,669,86115,76230,13107,51442,46006
20206:168,719,1326,2153,984,1460,9417,8860,5480,7838
20208:17,302,654,76,616,58,8,866,84,29
20220:654,616,58,84,29,8,76,650,518,1102
20233:17,302,654,76,616,58,8,866,84,29
20234:17,58,616,29,1102,8,518,650,76,70
20257:17,11310,327,70,301,1535,698,138,7680,58
20268:17,302,654,76,616,58,8,866,84,29
20294:1402,1091,17,56463,7361,52583,50658,7741,88215,25913
20299:18747,1928,21116,50065,65444,17,28873,518,84,3620
20304:17,302,654,76,616,58,8,866,84,29
20305:8322,24933,225,9674,13077,16965,6856,30815,51232,31597
20316:302,654,616,84,29,8,76,518,354,542
20319:17,302,654,76,616,58,8,866,84,29
20322:2266,5117,1208,5017,57551,92023,13320,107413,84,833
20327:59670,80321,25969,17,302,654,76,616,58,8
20333:17,654,616,302,58,518,542,61,1403,29
20334:17,616,302,654,58,650,8,736,84,518
20360:17,58,616,29,84,76,8,1102,354,650
20378:302,654,616,84,58,8,518,76,29,354
20379:6545,4,76321,14890,14444,3105,7037,23051,538,23707
20380:17,302,654,8,1102,616,518,354,58,29
20381:17,302,654,76,616,58,8,866,84,29
20394:54099,110318,9915,41101,11241,28760,56632,94914,34096,24374
20395:1684,10601,13988,4453,168,15790,20154,13585,20514,2337
20409:17,302,654,76,616,58,8,866,84,29
20420:17,302,654,76,616,58,8,866,84,29
20438:32568,28323,39684,4943,7212,30669,8563,76265,40800,7082
20439:17,302,654,76,616,58,8,866,84,29
20440:9314,4146,10302,4110,10692,46844,59009,17,302,654
20441:17,302,654,616,58,650,29,224,84,8
20443:17,302,616,654,58,542,15,8,650,518
20456:17,302,654,616,58,650,76,542,29,8
20463:16372,38583,113588,21500,73127,65904,93628,9314,44065,42678
20465:17,616,302,654,58,15,518,8,564,29
20466:9594,7468,9435,22052,16263,22004,23556,70818,12750,50561
20473:533,17316,8772,7926,4040,2543,14814,10981,30490,7658
20497:1091,6495,22108,79575,175,17501,17,302,654,76
20498:17,8,84,616,302,654,58,101,1102,542
20507:1397,2510,9054,4889,603,13341,14268,8772,17316,7926
20512:13817,21406,8299,16881,91343,21344,24706,44131,30616,7046
20520:1131,3808,23370,17508,24775,8075,14670,64505,24899,100828
20544:17,302,654,76,616,58,8,866,84,29
20545:719,1326,1460,168,1205,4453,5738,984,297,1400
20546:17,302,84,518,29,650,542,15,101,289
20547:12090,15207,36541,1765,6559,87249,49767,65648,59746,38653
20549:238,2139,999,500,901,813,3484,409,358,262
20550:11080,17,48660,899,67707,2716,6583,115112,95026,81977
20553:17,302,58,616,29,84,76,354,1102,650
20555:302,3539,58,1804,902,1305,861,1403,268,101
20556:8322,24933,30815,13077,9674,6856,51232,31597,36432,19528
20572:774,1966,4372,2579,176,1007,4339,7158,7477,34319
20582:17,302,616,654,650,58,76,8,224,70
20607:17,58,616,84,29,518,650,1102,76,542
20624:17,591,2298,7935,6836,9346,3867,330,193,116
20628:17,302,654,8,616,1102,58,518,29,354
20655:17,616,302,654,8,58,542,564,1410,76
20684:780,226,3423,3137,5767,986,140,731,2967,1749
20685:616,17,654,58,542,302,518,15,564,1196
20697:719,984,1326,5480,463,1400,8860,661,5738,1528
20720:17,302,654,76,616,58,8,866,84,29
20721:302,654,84,58,616,8,29,1102,354,76
20735:1405,564,363,1549,3,2101,899,14617,15201,1499
20736:117,4372,176,1007,55101,36824,102340,100308,62573,4339
20752:56113,12115,17519,94116,12699,26170,848,4189,3926,22937
20756:719,7132,1501,27179,9417,14501,168,7838,3789,1230
20761:32057,1966,51363,10220,4051,15391,23773,18757,10295,32237
20766:1276,4697,230,931,2739,7910,1825,229,219,913
20790:17,302,654,76,616,58,8,866,84,29
20807:107182,29542,117512,94721,71033,121030,87666,66768,84057,48420
20809:885,9043,16995,31315,8226,11887,19829,6545,38434,6901
20810:17,302,654,76,616,58,8,866,84,29
20812:1744,710,3506,4513,3618,13,16036,1340,5122,6315
20846:17,302,654,76,616,58,8,866,84,29
20857:62839,31022,6531,9889,83521,99048,17,302,654,76
20858:361,15161,26476,65485,2139,20288,826,4418,14489,21053
20872:3307,6379,7358,1352,92719,4444,4538,79022,15027,58986
20892:17,302,654,616,84,58,8,564,76,354
20906:19871,247,26460,9289,3992,4949,8321,3672,10842,11717
20908:230,1276,4697,931,4194,2739,287,3476,21433,12217
20911:17,518,8,542,654,616,245,1119,508,1405
20912:17,302,654,76,616,58,8,866,84,29
20918:238,190,409,999,866,358,1832,901,361,262
20926:17,616,302,654,58,84,8,542,518,29
20932:17,302,654,76,616,58,8,866,84,29
20950:1578,179,58,17,61,4414,302,3144,1987,1196
20954:17,302,654,76,616,58,8,866,84,29
20973:17,616,302,654,58,8,518,564,15,76
20985:20836,1176,154,347,14966,28227,9043,16701,6545,1787
20990:81,986,780,5767,1884,754,2967,3137,140,3599
21028:22,3842,370,1131,974,7624,810,10466,814,13901
21029:29064,36851,81469,79002,13585,10834,2153,61267,39390,2275
21030:2139,238,358,262,500,901,361,409,866,999
21032:840,2548,8069,3196,157,10541,5111,14793,7160,5627
21033:17,654,302,616,354,58,84,518,8,245
21037:168,719,1326,1460,2153,1147,5480,14147,14754,463
21080:17,616,302,8,518,654,15,245,542,58
21082:72271,32648,25114,37068,4154,82291,103235,46745,8538,15138
21084:4274,6783,518,32,94,616,327,542,37348,2302
21120:17,302,58,616,29,84,1102,354,8,650
21139:7926,20442,7622,8772,8867,2543,8427,8392,19378,1337
21140:302,654,58,84,616,8,29,76,354,518
21148:27457,8860,32677,12870,93709,104265,96447,719,1528,12835
21149:616,17,302,654,58,861,6,542,8,15
21151:17,302,616,654,58,650,76,8,564,29
21160:311,533,10981,11590,17316,5319,3034,7622,25145,4040
21164:17,302,654,616,58,84,650,564,29,8
21196:74448,94151,26573,17748,650,83103,29900,117917,63718,89750
21207:17,616,654,8,302,58,76,542,84,518
21220:2880,10041,1712,5624,7831,8848,12990,4568,1206,10687
21246:302,654,58,616,84,8,1102,650,354,76
21256:1410,19399,19274,10021,36022,26326,67446,4032,19352,12916
21259:866,361,238,190,2139,409,500,901,262,999
21266:302,654,58,616,84,29,8,1102,354,76
21272:17,616,302,245,654,354,15,8,94,32
21288:17,224,302,654,58,616,650,1245,29,76
21317:7006,1589,11535,1991,3915,3864,7843,3107,6552,1542
21318:51454,13341,84364,7268,1997,11590,63473,14653,105285,533
21354:17,302,654,76,616,58,8,866,84,29
21384:1468,7040,20762,3039,74093,27031,3383,2302,787,32
21401:16375,8211,48943,25071,31306,3789,18720,76840,107039,7793
21423:17,302,654,76,616,58,8,866,84,29
21447:6872,533,62353,53686,13269,17,302,654,76,616
21448:866,361,238,409,190,901,500,999,2139,262
21469:999,238,190,358,2139,361,901,866,262,500
21476:17,302,654,76,616,58,8,866,84,29
21505:81,226,217,5767,731,3137,140,3423,2241,754
21514:14946,81501,82470,101372,59725,347,811,22920,20455,11887
21518:302,654,58,616,84,29,8,76,1102,354
21531:17,302,654,76,616,58,8,866,84,29
21542:168,984,719,1400,5480,1326,2318,5738,1460,5557
21543:2548,840,10541,157,197,3196,5111,7160,5627,13049
21551:49056,71500,100977,48623,100084,13050,115290,17,302,654
21570:17,302,654,76,616,58,8,866,84,29
21585:6387,361,2848,866,2139,500,5363,31633,358,22507
21599:17,302,616,654,58,76,542,508,564,224
21604:1913,361,866,2139,6387,2848,500,358,901,5363
21608:17,302,654,58,616,84,8,76,354,650
21617:17,29,84,8,650,518,542,1102,564,6
21631:17,302,654,76,616,58,8,866,84,29
21633:17,302,616,58,542,654,650,8,8359,61
21637:17,302,654,76,616,58,8,866,84,29
21670:87904,28415,73675,84630,118289,17,302,654,76,616
21689:1353,34531,67001,45659,14176,45,64261,2733,18660,4187
21712:17,58,302,654,8,15,542,650,518,61
21713:866,361,238,190,409,358,901,999,500,262
21714:297,1326,6589,15333,119847,48138,3789,8916,931,24058
21722:302,654,616,58,84,8,650,29,354,518
21723:17,302,616,654,58,650,8,542,84,29
21732:57550,61920,95482,18959,33919,96115,88594,8642,17,302
21737:17,787,119,1119,8,1077,84,14259,363,4647
21745:17,302,654,76,616,58,8,866,84,29
21763:17,58,29,84,8,650,76,542,518,1102
21774:17,302,654,76,616,58,8,866,84,29
21787:17,616,302,654,58,542,8,518,61,84
21794:17,302,654,58,616,29,15,76,650,8
21796:11155,46257,65849,39407,117689,64132,80990,22207,114789,525
21834:17,8,518,84,616,1382,245,787,508,302
21838:168,5480,719,984,8860,463,661,1460,760,574
21853:3372,19871,9289,27296,3672,7021,23245,87209,17567,57841
21868:17,302,654,58,616,84,70,354,29,76
21869:3307,1678,4444,16726,6379,1352,1709,4825,23102,4120
21908:302,654,58,616,84,8,76,354,650,1102
21912:17,302,616,654,58,8,70,84,518,650
21931:6247,2998,16764,1313,999,5467,2064,3941,17140,9319
21932:17,302,654,76,616,58,8,866,84,29
21933:1730,5097,2139,866,500,361,5670,4880,262,1164
21934:17,302,654,76,616,58,8,866,84,29
21941:2142,245,39395,33882,353,2200,2714,2403,63084,185
21943:1326,719,1682,2068,2337,29969,2153,1460,297,5738
21944:15,101,17,616,654,61,2030,1196,542,58
21945:60977,69230,17,302,654,76,616,58,8,866
21947:302,654,616,84,29,8,76,650,1102,518
21960:17,302,654,76,616,58,8,866,84,29
21967:931,1825,24835,230,1446,7910,2021,2939,7048,1276
21968:17,654,302,58,616,84,76,8,354,518
21979:236,3448,10075,4203,6673,7795,12253,564,11621,542
21993:840,8069,10541,3196,157,197,5627,5111,13049,27070
21996:17,302,654,76,616,58,8,866,84,29
22003:17,302,84,654,354,70,29,616,245,8
22012:10981,603,2510,911,2543,17316,10180,311,7926,8759
22016:302,654,84,58,616,8,29,1102,354,76
22017:1730,10039,866,361,11579,500,2139,15238,5097,22498
22029:780,226,5767,3137,3423,731,986,140,1884,2967
22030:17,302,654,76,616,58,8,866,84,29
22036:17,302,616,654,58,650,8,542,29,15
22037:66518,87432,29065,105216,17,302,654,76,616,58
22060:17,654,58,29,302,616,542,15,6,354
22080:1326,297,7132,168,1460,14754,3789,481,352,719
22085:899,17,1119,302,84,245,70,654,354,518
22102:17,302,654,76,616,58,8,866,84,29
22109:302,654,58,84,8,518,29,76,650,542
22111:17,302,616,654,8,58,542,518,76,84
22116:1276,4697,931,4194,913,2739,230,3476,3897,219
22124:81,226,780,2967,140,1884,2379,3423,5767,1749
22128:10600,719,2318,1528,30695,42588,9021,7821,7180,12272
22158:17,302,654,84,58,616,76,8,354,29
22164:17,302,654,616,58,84,76,8,29,650
22165:17,302,84,654,616,518,58,1102,76,564
22173:2318,34134,168,877,1326,752,3177,58225,15597,8860
22176:1744,710,2347,4513,5122,3506,5783,1256,13,1875
22184:17,654,58,29,616,84,8,650,1102,76
22198:17,616,302,654,58,542,8,564,76,650
22201:76,17,564,698,302,616,654,2139,58,8
22213:2121,807,1099,17,12710,650,363,873,119,18704
22222:17,245,302,899,8,84,654,891,1057,518
22226:8321,3372,3471,3672,247,17567,5522,28426,27241,45956
22236:17,302,654,58,29,616,76,650,84,542
22245:23595,28632,22059,17498,20008,37647,25466,9656,16151,42353
22246:27179,9247,18091,10834,12960,481,1682,8111,112971,2153
22251:81,780,5767,8511,3137,16404,731,2241,16286,140
22262:1495,3372,4949,17567,19871,8321,28426,247,9289,27241
22263:654,58,616,84,29,8,76,1102,354,518
22280:58,654,616,285,162,15,650,302,17,29
22286:17,86,616,654,15,518,289,58,302,902
22299:70740,4339,35953,25237,101336,82875,38234,13652,17,302
22304:7823,774,67346,4372,93017,80909,48084,1744,7630,10792
22324:17,302,654,76,616,58,8,866,84,29
22326:23913,2547,29819,113412,34242,110684,100579,56595,7405,99437
22337:168,984,719,1326,5480,463,760,574,1528,7838
22346:302,654,84,58,616,8,29,1102,354,76
22354:76967,7223,39659,8784,13500,77472,29695,7591,29119,37110
22363:14470,63543,6901,8783,10692,26077,8496,5357,48431,2857
22366:361,254,358,2139,500,238,1832,262,1200,7194
22372:6901,6545,3105,154,2600,2312,1787,9043,4146,3112
22373:8218,20524,108047,335,38510,3928,6387,71816,709,20467
22382:1455,7006,6552,37558,14685,38222,2368,11535,1991,378
22388:17,302,654,76,616,58,8,866,84,29
22392:17,302,654,76,616,58,8,866,84,29
22399:25114,32648,18627,4154,46745,10131,8538,120147,34315,48208
22400:81,5767,780,3137,140,731,3423,3516,550,5860
22401:17,302,654,76,616,58,8,866,84,29
22418:4131,226,3407,39924,2659,45231,3137,123049,86819,62524
22426:114323,33041,67529,101782,23320,6411,108595,43847,99683,17
22427:302,654,58,616,84,8,29,76,518,354
22430:17,654,616,302,29,650,8,76,542,84
22431:102347,3929,27281,58633,3250,13087,66560,6039,13241,11606
22436:17,58,302,654,8,650,542,76,861,564
22459:302,654,58,616,84,8,29,76,1102,354
22464:17,302,654,616,58,29,8,650,84,542
22465:226,5767,3137,731,3423,140,986,1884,1749,2967
22469:168,719,984,8860,2153,1400,1326,1528,7838,463
22476:17,654,58,616,29,84,650,8,76,1102
22477:17,302,654,58,616,29,76,650,285,15
22479:17,302,654,76,616,58,8,866,84,29
22483:17,302,616,654,138,8,58,76,70,542
22492:238,409,190,358,901,2265,1913,262,2266,999
22493:17,302,654,76,616,58,8,866,84,29
22497:38573,28893,17,302,654,76,616,58,8,866
22501:866,500,2139,358,238,254,409,262,190,2265
22515:7010,4249,57134,4497,3757,83174,3323,44175,1468,101488
22521:17,302,654,76,616,58,8,866,84,29
22523:302,654,84,58,616,8,29,1102,354,76
22533:17,302,654,76,616,58,8,866,84,29
22538:17,76,363,616,8,564,1196,245,58,224
22546:17,84,518,302,616,654,58,1102,101,650
22568:17,58,302,654,8,861,84,76,518,650
22574:99574,1375,63483,64380,65797,80043,65923,22978,82725,60397
22575:17,302,654,76,616,58,8,866,84,29
22579:81,226,780,140,3137,3423,1884,7211,2241,3819
22580:1402,2121,70,2937,3323,56527,1099,1412,194,6613
22581:17,302,654,58,616,84,8,76,564,354
22583:17,302,654,76,616,58,8,866,84,29
22586:238,190,409,999,358,866,901,361,500,2139
22592:17,616,58,654,302,8,518,84,542,15
22603:17,302,891,899,84,8,654,245,616,518
22624:1744,710,4513,6315,3618,3506,1256,371,1340,13
22639:17,654,29,84,8,650,76,518,542,564
22675:2579,79467,12190,50788,36721,67755,9266,8529,3023,5287
22681:20888,32824,105897,30771,84943,111262,17,302,654,76
22682:17,302,654,616,8,84,518,76,58,736
22685:17,302,654,616,58,8,84,15,542,29
22691:17,654,29,84,8,650,76,1102,542,518
22699:302,654,58,616,84,8,29,1102,76,650
22703:4146,154,347,8783,7037,14885,2069,10692,16658,7146
22706:211,32884,53067,37287,32598,12830,10369,84,3233,82599
22711:13366,1147,6097,2192,65872,297,14754,23464,65250,1400
22741:81,986,780,5767,1884,754,2967,3137,140,3599
22748:866,409,190,361,358,901,999,1832,262,3730
22755:1744,4513,5122,3618,6315,2917,1256,3506,1340,1145
22759:17,302,616,654,58,564,650,8,84,70
22794:16782,67842,736,17,16288,4601,52268,28025,1822,25950
22799:302,654,616,58,84,8,29,76,1102,354
22800:17,302,654,76,616,58,8,866,84,29
22806:17,616,58,15,302,1023,29,76,654,650
22807:168,719,984,5480,801,8860,1326,1400,1528,2318
22808:2068,696,168,20451,12301,481,1684,1460,2337,9417
22823:168,2888,574,1230,2318,1400,72,661,984,7838
22824:29,650,15,542,787,224,15201,9749,13241,1790
22825:44779,2597,10537,4268,40734,26720,79825,33790,22934,3329
22835:17,302,654,58,616,29,84,76,8,650
22844:17,302,616,29,84,8,76,650,542,518
22850:17,84,8,302,654,518,616,899,245,354
22851:17,302,654,76,616,58,8,866,84,29
22862:17,302,654,76,616,58,8,866,84,29
22863:1176,80636,12093,35168,28996,4734,43501,45684,36159,30526
22867:1276,230,931,2215,4697,2739,1825,3476,7910,862
22872:302,654,84,58,616,8,29,1102,354,76
22873:17,302,654,1102,8,58,616,518,101,354
22887:17,8,616,302,654,84,58,542,564,15
22888:17,58,616,29,84,8,650,76,1102,542
22893:17,302,654,76,616,58,8,866,84,29
22901:17,302,654,76,616,58,8,866,84,29
22903:17,654,58,29,616,84,650,1102,8,76
22906:17,4032,485,238,1196,616,23071,5303,190,449
22936:361,866,2139,6387,2848,500,358,901,5363,22856
22949:35087,34034,3846,3789,52163,46554,661,14010,23442,16923
22979:2292,500,11671,13737,262,361,238,2139,48914,866
22983:17,654,58,616,29,84,650,8,564,70
22986:17,302,654,76,616,58,8,866,84,29
23000:17,245,76,131,61,1002,654,535,354,302
23040:17,302,654,76,616,58,8,866,84,29
23044:12073,109465,78761,17,302,654,76,616,58,8
23055:17,302,654,76,616,58,8,866,84,29
23057:827,3977,4991,3484,2139,3288,3131,262,3741,385
23073:302,654,84,58,616,8,29,1102,354,76
23099:7680,2967,32645,140,16685,1888,26340,4671,20356,3137
23110:177,11497,22655,69494,103120,66537,17,302,654,76
23111:17,302,654,616,564,58,650,8,84,736
23112:780,226,5767,3137,3423,986,731,140,2967,1884
23113:17,302,654,76,616,58,8,866,84,29
23114:81,226,140,2967,3423,1749,2379,1884,780,5767
23127:17,302,245,32,616,654,690,58,101,11524
23133:46643,5292,1521,409,813,238,1832,3014,928,4413
23183:168,719,5480,1326,1400,984,8860,463,801,661
23208:8058,2200,52673,245,17,95370,542,10054,3,61
23221:17,302,654,616,58,650,84,8,76,29
23229:16995,885,9043,2312,7037,6901,1546,19829,33572,23970
23234:157,3196,197,10541,5111,27070,7160,13049,5627,14793
23244:17,302,654,616,58,650,76,29,8,542
23252:4308,12968,26513,7940,11577,5486,2856,60321,24065,61753
23254:20913,3143,32,94,146,3008,2302,245,1342,7210
23255:41300,7653,53290,33285,4194,26712,17,302,654,76
23277:17,302,654,76,616,58,8,866,84,29
23311:31468,8518,7401,72768,24439,30808,17,302,654,76
23323:17,302,654,76,616,58,8,866,84,29
23335:533,8772,3034,13341,13998,911,2543,20442,311,1337
23340:17,8931,15,10142,14715,20851,15201,33036,4354,331
23367:154,93316,20836,83508,347,32242,3112,36159,31813,16821
